FileName,Size,Type,CompressionRatio,EncodedTreeSize,TextToTreeDuration,CompressionTime,DecompressionTime,CompressedSize
Rael Marcus v Sabra International Pty Ltd [1995] FCA 1059 ; (1995) 30 IPR 261.txt,607,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.3410214168039538,777,00:00:00.7121010,00:00:00.0011370,00:00:00.0000440,814
Seymour v Australian Broadcasting Commission (1977) 19 NSWLR 219.txt,612,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.3055555555555556,778,00:00:00.6996920,00:00:00.0008020,00:00:00.0000450,799
Documentation-blockdev-drbd-README.txt,612,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.3251633986928104,804,00:00:00.6940380,00:00:00.0009190,00:00:00.0000410,811
Minister for Local Government v South Sydney City Council [2002] NSWCA 288 ; 55 NSWLR 381.txt,618,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.215210355987055,771,00:00:00.6942400,00:00:00.0014080,00:00:00.0000500,751
NuLife Insurance Ltd v Norwich Union Life Australia Ltd [2005] FCA 1635.txt,619,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.3021001615508885,790,00:00:00.6930150,00:00:00.0011050,00:00:00.0000520,806
Evans Medical Ltd's Patent [1998] RPC 517.txt,631,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.2329635499207607,794,00:00:00.6922540,00:00:00.0008860,00:00:00.0000460,778
arch-parisc-math-emu-README,634,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.3564668769716088,841,00:00:00.6998010,00:00:00.0011370,00:00:00.0000630,860
Deputy Commissioner of Taxation v Lanstel Pty Ltd (1996) 22 ACSR 314.txt,667,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.3418290854572714,868,00:00:00.7067960,00:00:00.0016630,00:00:00.0001100,895
Anthony Hordern and Sons Ltd v Amalgamated Clothing and Allied Trades Union of Australia [1932] HCA 9 ; (1932) 47 CLR 1.txt,674,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.3456973293768546,855,00:00:00.7021200,00:00:00.0012450,00:00:00.0000570,907
Jones v Australian Competition &amp; Consumer Commission [2002] FCA 1054 ; 76 ALD 424.txt,675,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.242962962962963,868,00:00:00.6988200,00:00:00.0011120,00:00:00.0000540,839
Advanced Building Systems Pty Ltd v Ramset Fasteners (Aust) Pty Ltd [1998] HCA 19 ; (1998) 194 CLR 171.txt,695,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.3467625899280575,923,00:00:00.6978490,00:00:00.0024590,00:00:00.0000520,936
Boughey v The Queen [1986] HCA 29 ; (1986) 161 CLR 10.txt,722,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.4085872576177285,963,00:00:00.7588980,00:00:00.0016490,00:00:00.0000770,1017
TPC v Mobil Oil Australia Limited [1984] FCA 363 ; (1985) 4 FCR 296.txt,723,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.2876901798063625,906,00:00:00.7443970,00:00:00.0023140,00:00:00.0001060,931
Ting v Blanche [1993] FCA 524 ; (1993) 118 ALR 543.txt,731,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.158686730506156,941,00:00:00.7180950,00:00:00.0016540,00:00:00.0000630,847
Documentation-isdn-README.FAQ,733,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.3478854024556617,990,00:00:00.7208430,00:00:00.0013110,00:00:00.0000470,988
Kortz Ltd v Data Acquisition Pty Ltd [2006] FCA 1722 ; (2006) 155 FCR 556.txt,750,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.3133333333333332,941,00:00:00.7408360,00:00:00.0019240,00:00:00.0000600,985
Director of Consumer Affairs v City Finance Loans (Credit) [2005] VCAT 1989.txt,751,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.3754993342210386,966,00:00:00.7510210,00:00:00.0015640,00:00:00.0000580,1033
Slack v Bottoms English Solicitors [2003] FCA 1337.txt,785,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.30828025477707,1020,00:00:00.7224120,00:00:00.0017030,00:00:00.0000590,1027
Australian Conservation Foundation v Forestry Commission (1988) 81 ALR 166.txt,787,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.2604828462515882,1034,00:00:00.7106110,00:00:00.0022530,00:00:00.0000630,992
VUAX v Minister for Immigration &amp; Multicultural &amp; Indigenous Affairs [2004] FCAFC 158.txt,819,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.1794871794871795,1022,00:00:00.7696280,00:00:00.0014880,00:00:00.0000610,966
Cadbury Schweppes Pty Ltd v Darrell Lea Chocolate Shops Pty Ltd (2007) 159 FCR 397.txt,843,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.3226571767497035,1089,00:00:00.7388700,00:00:00.0022640,00:00:00.0000530,1115
Documentation-nios2-README,862,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.2470997679814386,1127,00:00:00.7092680,00:00:00.0014690,00:00:00.0000540,1075
NBKM v Minister for Immigration and Citizenship [2007] FCA 1413.txt,875,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.2697142857142858,1116,00:00:00.7284310,00:00:00.0018750,00:00:00.0000720,1111
Rickard Constructions Pty Ltd v Rickard Hails Moretti Pty Ltd [2004] NSWSC 1041 ; (2004) 220 ALR 267.txt,882,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.3356009070294785,1133,00:00:00.7090450,00:00:00.0018430,00:00:00.0000840,1178
Revis v Murphy [2008] FMCA 1638.txt,885,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.1457627118644067,1115,00:00:00.7095930,00:00:00.0015710,00:00:00.0000460,1014
SZMZV v Minister for Immigration and Citizenship [2009] FMCA 617.txt,904,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.200221238938053,1145,00:00:00.7258450,00:00:00.0022940,00:00:00.0000640,1085
Plaintiff S157 of 2002 v Commonwealth of Australia [2003] HCA 2 ; (2003) 211 CLR 476.txt,914,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.1706783369803064,1164,00:00:00.7180620,00:00:00.0018160,00:00:00.0000610,1070
Bromley London Borough Council v Greater London Council [1983] 1 AC 768.txt,917,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.2399127589967285,1142,00:00:00.7192480,00:00:00.0033080,00:00:00.0000610,1137
R v Macfarlane; Ex parte O'Flanagan [1923] HCA 39 ; (1923) 32 CLR 518.txt,933,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.2893890675241158,1205,00:00:00.7460560,00:00:00.0019820,00:00:00.0000610,1203
drivers-bcma-README,956,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.2510460251046025,1275,00:00:00.7323420,00:00:00.0024150,00:00:00.0000580,1196
Building Workers' Industrial Union of Australia and Others v Odco Pty Ltd (1991) 29 FCR 104.txt,966,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.2577639751552796,1206,00:00:00.7117640,00:00:00.0017720,00:00:00.0000650,1215
Macquarie Bank Ltd v Seagle [2005] FCA 1239 ; (2005) 146 FCR 400.txt,976,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.1557377049180328,1303,00:00:00.7303590,00:00:00.0032690,00:00:00.0000990,1128
arch-cris-boot-compressed-README,991,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.2351160443995963,1317,00:00:00.7258670,00:00:00.0019310,00:00:00.0000560,1224
Prasad v Minister for Immigration &amp; Ethnic Affairs (1985) 6 FCR 155.txt,1030,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.174757281553398,1326,00:00:00.7251250,00:00:00.0028380,00:00:00.0000630,1210
tools-tracing-rtla-README.txt,1031,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.1726479146459747,1314,00:00:00.7381820,00:00:00.0022700,00:00:00.0000700,1209
drivers-parisc-README.dino,1044,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.274904214559387,1360,00:00:00.7724350,00:00:00.0021610,00:00:00.0000680,1331
tools-verification-rv-README.txt,1066,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.1679174484052532,1345,00:00:00.7096770,00:00:00.0017020,00:00:00.0000600,1245
Mills v Meeking [1990] HCA 6 ; (1990) 169 CLR 214.txt,1072,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.3414179104477613,1374,00:00:00.7408710,00:00:00.0025820,00:00:00.0000900,1438
Minister for Immigration and Multicultural Affairs v SZFDE [2006] FCAFC 142.txt,1103,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.2112420670897552,1392,00:00:00.7340050,00:00:00.0029460,00:00:00.0002340,1336
Ian David Morwood v Chemdata Pty Ltd [1998] FCA 194.txt,1105,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.1058823529411765,1416,00:00:00.7216900,00:00:00.0021990,00:00:00.0000660,1222
Documentation-isdn-README.fax,1111,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.2079207920792079,1511,00:00:00.7159090,00:00:00.0030960,00:00:00.0000570,1342
tools-io_uring-README,1112,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.245503597122302,1493,00:00:00.7025450,00:00:00.0027210,00:00:00.0000640,1385
NBKT v Minister for Immigration and Multicultural Affairs [2006] FCAFC 195 ; (2006) 156 FCR 419.txt,1143,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.2073490813648293,1427,00:00:00.7182650,00:00:00.0021240,00:00:00.0000590,1380
"Ragata Develpopments Pty Ltd v Westpac Banking Corporation (unreported, Federal Court of Australia, Davies J, 5 March 1993).txt",1149,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.3542210617928634,1498,00:00:00.7228440,00:00:00.0029310,00:00:00.0000650,1556
Australian Coal and Shale Employees' Federation v Commonwealth [1953] HCA 25 ; (1953) 94 CLR 621.txt,1167,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.1790916880891174,1491,00:00:00.7159940,00:00:00.0027860,00:00:00.0000620,1376
tools-testing-selftests-zram-README,1167,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.2827763496143958,1521,00:00:00.7024930,00:00:00.0019400,00:00:00.0001380,1497
United States Sunset Review of Anti-Dumping Duties on Corrosion-Resistant Carbon Steel Flat Products from Japan (AB-2003-5).txt,1175,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.2893617021276595,1506,00:00:00.7401940,00:00:00.0038470,00:00:00.0000640,1515
Allstate Life Insurance Co v ANZ Banking Group Ltd [1995] FCA 660.txt,1196,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.3244147157190636,1546,00:00:00.7162330,00:00:00.0027980,00:00:00.0000630,1584
Sebastian v Minister for Immigration and Multicultural and Indigenous Affairs [2005] FCAFC 31.txt,1213,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.1500412201154164,1502,00:00:00.7334850,00:00:00.0026680,00:00:00.0000650,1395
Documentation-frv-README.txt,1215,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,0.9613168724279836,1514,00:00:00.7084790,00:00:00.0021430,00:00:00.0000490,1168
"Sharpe v Goodhew (unreported, FCA, Drummond J, Q I6 of 1989, 11 December 1992).txt",1224,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.3439542483660132,1570,00:00:00.7291950,00:00:00.0030790,00:00:00.0000690,1645
Adelaide Stevedoring Co Ltd v Forst [1940] HCA 45 ; (1940) 64 CLR 538.txt,1234,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.26580226904376,1543,00:00:00.7212600,00:00:00.0027300,00:00:00.0000640,1562
Documentation-bpf-README.rst,1234,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.3038897893030794,1590,00:00:00.7048760,00:00:00.0025810,00:00:00.0000570,1609
SZFNX v Minister for Immigration and Citizenship [2007] FCA 1980.txt,1246,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.1918138041733548,1563,00:00:00.7237010,00:00:00.0027890,00:00:00.0000640,1485
Norm Engineering Pty Ltd v Digga Australia Pty Ltd (2007) 162 FCR 1.txt,1250,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.3368,1582,00:00:00.7284610,00:00:00.0030330,00:00:00.0000650,1671
Documentation-ia64-README,1269,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.1497241922773838,1622,00:00:00.7071310,00:00:00.0031030,00:00:00.0000590,1459
SZDPY v Minister for Immigration and Multicultural Affairs and Indigenous [2006] FMCA 10.txt,1318,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.3148710166919575,1697,00:00:00.7240080,00:00:00.0026150,00:00:00.0000660,1733
arch-m68k-fpsp040-README,1391,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.2832494608195544,1739,00:00:00.7562740,00:00:00.0026880,00:00:00.0000590,1785
arch-mips-kvm-00README.txt,1408,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.2528409090909092,1865,00:00:00.7302130,00:00:00.0041830,00:00:00.0000660,1764
Macleay Nominees Pty Ltd v Belle Property East Pty Ltd [2001] NSWSC 743.txt,1484,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.3018867924528301,1900,00:00:00.7406110,00:00:00.0045080,00:00:00.0000770,1932
Bailey &amp; Co Ltd v Balholm Securities Ltd.txt,1486,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.3135935397039031,1912,00:00:00.7516030,00:00:00.0048510,00:00:00.0000810,1952
Tripodi v R [1961] HCA 22 ; (1961) 104 CLR 1.txt,1508,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.2785145888594165,1972,00:00:00.7644040,00:00:00.0059490,00:00:00.0000850,1928
"R v Macraild (unreported, NSW Court of Criminal Appeal, Sully, Dunford and Simpson JJ, 18 December 1997).txt",1508,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.2785145888594165,1972,00:00:00.7538230,00:00:00.0055150,00:00:00.0000850,1928
Tailby v Official Receiver (1888) 13 App Cas 523.txt,1508,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.3879310344827587,1944,00:00:00.7462740,00:00:00.0052180,00:00:00.0000840,2093
Jianshe Southern Pty Ltd v Turnbull Cooktown Pty Ltd (No 2) [2007] FCA 903.txt,1523,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.3808273145108338,2017,00:00:00.7472060,00:00:00.0051170,00:00:00.0000850,2103
drivers-gpu-drm-i915-gt-shaders-README,1625,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.208,2004,00:00:00.7516460,00:00:00.0031570,00:00:00.0000750,1963
drivers-char-mwave-README,1649,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,0.9557307459066101,2030,00:00:00.7531850,00:00:00.0030760,00:00:00.0000730,1576
Echo Tasmania Pty Ltd v Imperial Chemical Industries PLC [2008] FCAFC 58.txt,1658,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.299155609167672,2091,00:00:00.7639690,00:00:00.0090970,00:00:00.0001010,2154
Australian Competition &amp; Consumer Commission v Advanced Medical Institute Pty Ltd (2005) FCA 366.txt,1677,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.2772808586762074,2163,00:00:00.7917480,00:00:00.0061370,00:00:00.0000930,2142
Klewer v Dutch [2000] FCA 509 ; (2000) 99 FCR 217.txt,1699,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.2124779281930547,2114,00:00:00.7795500,00:00:00.0045090,00:00:00.0000770,2060
drivers-lguest-README,1713,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.349095154699358,2287,00:00:00.7627050,00:00:00.0063120,00:00:00.0000890,2311
Yorke v Lucas [1985] HCA 65 ; (1985) 158 CLR 661.txt,1755,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.1834757834757834,2224,00:00:00.7519190,00:00:00.0053800,00:00:00.0000930,2077
firmware-README.AddingFirmware,1760,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.2704545454545455,2241,00:00:00.7902770,00:00:00.0058350,00:00:00.0001040,2236
tools-arch-x86-dell-uart-backlight-emulator-README,1770,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.3143018654607124,2358,00:00:00.7800380,00:00:00.0058930,00:00:00.0000850,2325
tools-thermal-tmon-README,1775,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.3318309859154929,2244,00:00:00.7436430,00:00:00.0056400,00:00:00.0000830,2364
Health World Ltd v Shin-Sun Australia Pty Ltd (2006) 68 IPR 557.txt,1789,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.3264393515930688,2268,00:00:00.7710340,00:00:00.0062590,00:00:00.0000910,2373
Mann v Carnell [1999] HCA 66 ; (1999) 201 CLR 1.txt,1802,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.299667036625971,2267,00:00:00.7442730,00:00:00.0053710,00:00:00.0000880,2342
